Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
9173-IVZVP,female,48,Yes,3,Sherman Oaks,91403,34.147149,-118.463365,1,1590,Offer D,Yes,43.71,No,No,Fiber Optic,11.0,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,20.9,-0.5005743352371415,-0.24831296685183654,0,2316.63,3462.68,Stayed,Other,Don't know
9174-FKWZE,female,70,No,0,Sacramento,95819,38.567594,-121.437507,0,30,Offer D,Yes,22.92,No,No,Fiber Optic,11.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,19.45,-0.9977369050631197,-0.24831296685183654,0,22.92,42.37,Churned,Dissatisfaction,Limited range of services
9174-IHETN,female,45,No,2,Goodyears Bar,95944,39.564113,-120.868836,0,1500,Offer B,Yes,36.11,No,Yes,Fiber Optic,20.0,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,70.35,0.5530387426858255,-0.24831296685183654,0,1805.5,5339.1,Stayed,Dissatisfaction,Limited range of services
9178-JHUVJ,male,19,Yes,3,Newbury Park,91320,34.172071,-118.946262,1,720,Offer C,Yes,1.14,Yes,No,Fiber Optic,20.0,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,24.1,-0.7471035999569023,-0.24831296685183654,0,27.36,614.76,Stayed,Dissatisfaction,Limited range of services
9184-GALIL,female,26,Yes,2,Mccloud,96057,41.251322,-122.105209,6,1140,Offer C,Yes,2.86,No,No,Fiber Optic,20.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,20.45,-0.6615586291058764,-0.24831296685183654,0,108.68,889.93,Stayed,Dissatisfaction,Limited range of services
9185-TQCVP,male,27,Yes,0,Albany,94706,37.890274,-122.295192,1,420,Offer C,Yes,21.3,Yes,Yes,Fiber Optic,42.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.15,-0.5035972036938323,4.621307415624016,0,298.2,1398.92,Churned,Dissatisfaction,Poor expertise of phone support
9189-JWSHV,female,69,Yes,0,Helm,93627,36.520537,-120.118055,1,720,Offer C,Yes,13.38,Yes,Yes,Fiber Optic,12.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,93.55,-0.007206899531971994,-0.24831296685183654,0,321.12,2585.17,Churned,Price,Price too high
9190-MFJLN,male,65,No,0,Vallecito,95251,38.055562,-120.456298,0,570,Offer D,Yes,32.77,No,Yes,Fiber Optic,4.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.9,-0.2217423010239828,-0.24831296685183654,0,622.63,2400.53,Churned,Competitor,Competitor had better devices
9191-MYQKX,female,34,Yes,5,Lynwood,90262,33.923573,-118.200669,1,210,Offer D,Yes,8.69,No,Yes,Fiber Optic,53.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.15,-0.7870407671584388,-0.24831296685183654,0,60.83,557.73,Churned,Dissatisfaction,Service dissatisfaction
9194-GFVOI,female,25,Yes,0,Tahoma,96142,39.061227,-120.179546,4,1260,Offer D,Yes,9.84,Yes,Yes,DSL,52.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,84.35,0.5698079399638187,-0.24831296685183654,0,413.28,3984.88,Stayed,Dissatisfaction,Service dissatisfaction
9199-PWQVC,female,38,Yes,0,San Francisco,94124,37.731505,-122.384532,1,1890,Offer B,Yes,49.08,Yes,Yes,Cable,24.0,Yes,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,79.7,1.105782375595047,-0.24831296685183654,30,3092.04,7908.19,Stayed,Dissatisfaction,Service dissatisfaction
9200-NLNPD,male,20,Yes,0,Orland,95963,39.748037,-122.302169,10,1680,Offer B,No,49.08,Yes,Yes,DSL,30.0,No,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,54.05,0.2998238637881278,-0.24831296685183654,40,0.0,2999.8,Stayed,Dissatisfaction,Service dissatisfaction
9206-GVPEQ,male,28,Yes,0,Fresno,93706,36.654614,-119.903674,1,390,Offer B,No,49.08,Yes,Yes,Cable,71.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,54.45,-0.6943909521975263,-0.24831296685183654,0,0.0,706.85,Churned,Dissatisfaction,Network reliability
9207-ZPANB,male,42,No,0,Paradise,95969,39.69676,-121.644379,0,1110,Offer C,Yes,13.04,Yes,Yes,DSL,14.0,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,67.45,0.07189516920698293,-0.24831296685183654,0,482.48,2925.78,Stayed,Dissatisfaction,Network reliability
9208-OLGAQ,female,70,No,0,Berkeley,94709,37.878554,-122.26609,0,540,Offer C,Yes,25.7,No,Yes,Fiber Optic,23.0,No,No,Yes,No,No,Yes,No,No,Two Year,Yes,Bank Withdrawal,84.95,-0.3692450428705417,0.3540621116456962,70,462.6,1971.49,Stayed,Dissatisfaction,Network reliability
9209-NWPGU,male,42,No,0,Niland,92257,33.345825,-115.596574,0,1320,Offer B,Yes,34.98,No,Yes,Cable,2.0,Yes,No,No,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,65.4,0.21807402705791076,-0.24831296685183654,0,1539.12,4313.67,Stayed,Dissatisfaction,Network reliability
9210-IAHGH,female,57,No,0,Wendel,96136,40.345949,-120.081187,0,210,Offer E,Yes,23.35,No,Yes,DSL,6.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,70.75,-0.807384451224636,-0.24831296685183654,0,163.45,614.25,Churned,Attitude,Attitude of support person
9214-EKVXR,female,51,No,0,San Francisco,94110,37.750021,-122.415201,0,30,Offer E,Yes,26.15,No,Yes,DSL,26.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.0,-0.9869031210322056,-0.24831296685183654,0,26.15,70.15,Joined,Attitude,Attitude of support person
9220-CXRSC,female,56,Yes,2,Heber,92249,32.730583,-115.501083,10,2070,Offer E,Yes,39.07,Yes,Yes,DSL,19.0,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,61.4,0.7852700602527712,-0.24831296685183654,0,2695.83,6755.68,Stayed,Attitude,Attitude of support person
9220-ZNKJI,female,67,Yes,0,Cobb,95426,38.838088,-122.73203,5,1650,Offer E,Yes,33.21,No,Yes,Fiber Optic,4.0,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,88.8,1.1142331684338254,-0.24831296685183654,0,1826.55,6631.85,Stayed,Attitude,Attitude of support person
9221-OTIVJ,female,80,No,0,Dunlap,93621,36.789213,-119.140338,0,420,Offer E,Yes,29.96,Yes,Yes,Fiber Optic,7.0,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.85,-0.33052143599833367,-0.24831296685183654,0,419.44,1950.84,Churned,Dissatisfaction,Product dissatisfaction
9223-UCPVT,female,49,No,0,Orland,95963,39.748037,-122.302169,0,30,Offer E,Yes,18.34,No,Yes,Fiber Optic,6.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,94.4,-0.964661869905604,-0.24831296685183654,0,18.34,112.74,Churned,Price,Lack of affordable download/upload speed
9224-VTYID,male,30,Yes,3,Walnut Grove,95690,38.240419,-121.587535,10,1410,Offer B,Yes,11.74,Yes,Yes,DSL,48.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,90.5,0.8993447312096464,-0.24831296685183654,0,551.78,4870.13,Stayed,Price,Lack of affordable download/upload speed
9225-BZLNZ,male,64,Yes,0,Los Angeles,90033,34.050198,-118.210946,9,2160,Offer B,Yes,16.58,Yes,Yes,DSL,30.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,85.25,1.6781194916396085,-0.24831296685183654,0,1193.76,7276.86,Stayed,Price,Lack of affordable download/upload speed
9227-LUNBG,female,39,No,0,Pescadero,94060,37.22565,-122.297533,0,30,Offer B,No,16.58,Yes,Yes,DSL,12.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.6,-0.9954642375372864,-0.24831296685183654,0,0.0,24.6,Churned,Price,Price too high
9227-UAQFT,male,40,No,0,North Hollywood,91606,34.187599,-118.387125,0,480,Offer D,Yes,40.17,No,No,DSL,12.0,No,No,No,No,No,No,No,Yes,Two Year,No,Mailed Check,19.75,-0.8808379482488984,-0.24831296685183654,0,642.72,927.07,Stayed,Price,Price too high
9227-YBAXE,female,23,Yes,2,Palm Desert,92260,33.694501,-116.412711,0,1950,Offer B,Yes,4.75,Yes,Yes,DSL,69.0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,82.5,1.2950757222370262,-0.24831296685183654,40,308.75,5563.85,Stayed,Price,Price too high
9229-RQABD,male,45,No,0,Salton City,92275,33.28156,-115.955541,0,540,Offer D,Yes,12.97,Yes,No,DSL,69.0,Yes,Yes,No,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card,23.75,-0.8189905009196681,-0.24831296685183654,0,233.46,657.96,Stayed,Price,Price too high
9231-ZJYAM,female,65,No,0,Squaw Valley,93675,36.719141,-119.202677,0,120,Offer D,Yes,36.93,No,Yes,Fiber Optic,18.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.85,-0.877109008327871,-0.24831296685183654,0,147.72,440.52,Churned,Other,Moved
9233-PSYHO,female,68,No,0,Ontario,91762,34.057256,-117.667677,0,1350,Offer B,Yes,6.9,Yes,Yes,Fiber Optic,20.0,No,No,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,100.15,0.9617658616036501,-0.24831296685183654,0,310.5,4770.3,Stayed,Other,Moved
9236-NDUCW,female,34,No,0,Bella Vista,96008,40.722733,-122.109666,0,630,Offer D,No,6.9,Yes,Yes,DSL,4.0,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Credit Card,35.1,-0.6663466762234086,-0.24831296685183654,0,0.0,770.4,Stayed,Other,Moved
9237-HQITU,female,19,No,2,Los Angeles,90005,34.059281,-118.30742,0,60,Offer D,Yes,9.12,No,Yes,Fiber Optic,51.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.7,-0.9393977503223115,-0.24831296685183654,0,18.24,169.89,Churned,Other,Moved
9239-GZHZE,female,25,Yes,0,Carpinteria,93013,34.441398,-119.513163,6,2160,Offer A,Yes,24.85,Yes,Yes,Fiber Optic,47.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,113.65,2.57884603280045,-0.24831296685183654,0,1789.2,9913.4,Stayed,Other,Moved
9239-ZBZZV,female,23,No,0,Los Angeles,90011,34.00709,-118.258681,0,180,Offer E,No,24.85,Yes,Yes,DSL,71.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,47.95,-0.8716810839457837,-0.24831296685183654,0,0.0,305.1,Churned,Competitor,Competitor had better devices
9242-TKFSV,male,53,Yes,0,Browns Valley,95918,39.292334,-121.320597,7,2160,Offer A,No,24.85,Yes,Yes,DSL,15.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,65.1,1.0917271405080977,-0.24831296685183654,0,0.0,4754.3,Stayed,Competitor,Competitor had better devices
9244-ZVAPM,male,36,No,0,Garden Grove,92845,33.782955,-118.026456,0,30,Offer A,Yes,37.44,No,Yes,DSL,9.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.6,-0.986197049567869,-0.24831296685183654,0,37.44,83.04,Joined,Competitor,Competitor had better devices
9248-OJYKK,male,74,No,0,San Diego,92121,32.898613,-117.202937,0,30,Offer A,Yes,3.84,Yes,Yes,Fiber Optic,13.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,76.45,-0.9725831091461299,-0.24831296685183654,10,3.84,90.29,Churned,Competitor,Competitor made better offer
9249-FXSCK,female,20,No,0,Acampo,95220,38.200231,-121.235034,0,1560,Offer B,Yes,33.69,Yes,Yes,Fiber Optic,52.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,111.25,1.6045777356823037,-0.08759524632833517,0,1751.88,7667.06,Churned,Competitor,Competitor offered more data
9250-WYPLL,female,20,No,0,Fallbrook,92028,33.362575,-117.299644,0,150,Offer B,Yes,35.22,Yes,Yes,Fiber Optic,58.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,75.55,-0.8237785480372003,-0.24831296685183654,0,176.1,589.75,Churned,Competitor,Competitor made better offer
9251-AWQGT,female,19,Yes,3,Palmdale,93591,34.598221,-117.79593,2,1440,Offer B,Yes,9.77,No,No,Fiber Optic,58.0,No,No,No,No,No,No,Yes,Yes,Two Year,No,Credit Card,20.0,-0.5933124091310961,-0.24831296685183654,0,468.96,1404.86,Stayed,Competitor,Competitor made better offer
9251-WNSOD,female,23,Yes,0,Bakersfield,93311,35.16207,-119.194488,10,2010,Offer A,Yes,4.71,Yes,Yes,DSL,58.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Mailed Check,75.1,1.228594680923087,-0.24831296685183654,0,315.57,5380.02,Stayed,Competitor,Competitor made better offer
9253-QXKBE,male,73,Yes,0,Morgan Hill,95037,37.161544,-121.649371,1,870,Offer A,Yes,6.25,Yes,Yes,Fiber Optic,21.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.45,0.16472150203397964,-0.24831296685183654,0,181.25,2834.9,Churned,Competitor,Competitor had better devices
9253-VIFJQ,male,50,Yes,0,Chualar,93925,36.596271,-121.442274,6,1950,Offer B,Yes,39.49,Yes,Yes,DSL,18.0,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Credit Card,67.05,0.8954613381557952,-0.24831296685183654,0,2566.85,6876.4,Stayed,Competitor,Competitor had better devices
9254-RBFON,female,38,Yes,0,Klamath River,96050,41.816595,-122.948287,1,510,Offer D,Yes,5.4,No,Yes,Fiber Optic,8.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,98.6,-0.25393474685107775,-0.24831296685183654,0,91.8,1796.75,Churned,Competitor,Competitor had better devices
9256-JTBNZ,female,40,No,0,Potter Valley,95469,39.408634,-123.045516,0,330,Offer D,Yes,48.92,No,No,Fiber Optic,8.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,20.3,-0.8976292102601522,-0.24831296685183654,0,538.12,784.42,Stayed,Competitor,Competitor had better devices
9257-AZMTZ,female,22,Yes,1,Glendale,91205,34.13658,-118.245839,10,1560,Offer D,Yes,2.44,No,No,Fiber Optic,8.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,20.1,-0.5302734662057978,1.9093540685227295,0,126.88,1188.58,Stayed,Competitor,Competitor had better devices
9258-CNWAC,female,23,Yes,2,Long Beach,90813,33.781086,-118.199049,2,2130,Offer A,Yes,4.32,Yes,Yes,Fiber Optic,41.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,113.65,2.597645185538411,-0.24831296685183654,0,306.72,8473.52,Stayed,Competitor,Competitor had better devices
9259-PACGQ,female,19,Yes,0,Los Angeles,90026,34.078991,-118.263804,1,1020,Offer A,Yes,41.32,Yes,Yes,Cable,71.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,62.65,-0.0024188524144397564,-0.24831296685183654,0,1404.88,3679.78,Churned,Competitor,Competitor had better devices
9261-WDCAF,male,64,No,0,Bonita,91902,32.67117,-117.00232,0,90,Offer A,Yes,33.53,No,Yes,DSL,30.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,-5.0,-0.9228712651101841,-0.24831296685183654,0,100.59,289.69,Joined,Competitor,Competitor had better devices
9269-CQOOL,male,58,No,0,Trinidad,95570,41.162295,-124.027381,0,90,Offer E,Yes,2.88,No,Yes,DSL,17.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,54.7,-0.9315427052815675,-0.24831296685183654,0,8.64,178.09,Churned,Competitor,Competitor had better devices
9272-LSVYH,male,23,No,0,Courtland,95615,38.311609,-121.554034,0,300,Offer E,Yes,4.29,No,Yes,Fiber Optic,85.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,70.15,-0.6817478600392498,-0.24831296685183654,0,42.9,778.4,Stayed,Competitor,Competitor had better devices
9274-CNFMO,male,76,Yes,0,Pacoima,91331,34.255442,-118.421314,1,120,Offer E,Yes,28.11,Yes,Yes,Fiber Optic,27.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.95,-0.8700924231510264,-0.24831296685183654,0,112.44,421.14,Churned,Competitor,Competitor offered more data
9274-UARKJ,female,60,No,0,Modesto,95351,37.621458,-121.012295,0,450,Offer E,Yes,10.43,No,Yes,Fiber Optic,29.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,83.2,-0.5076571146137675,-0.24831296685183654,0,156.45,1286.45,Stayed,Competitor,Competitor offered more data
9277-JOOMO,female,27,No,0,Garberville,95542,40.057784,-123.679461,0,90,Offer E,Yes,26.33,Yes,No,Fiber Optic,29.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,24.6,-0.9682142919605473,-0.24831296685183654,0,78.99,165.34,Joined,Competitor,Competitor offered more data
9278-VZKCD,female,67,Yes,0,Norco,92860,33.925833,-117.559639,1,1560,Offer E,Yes,4.11,Yes,Yes,Fiber Optic,17.0,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,109.1,1.4860901180733253,-0.24831296685183654,0,213.72,5861.67,Stayed,Competitor,Competitor offered more data
9279-CJEOJ,female,77,No,0,Anaheim,92801,33.844983,-117.952151,0,630,Offer E,Yes,37.4,Yes,Yes,Fiber Optic,16.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.4,-0.11265425978398481,-0.24831296685183654,0,785.4,2810.5,Stayed,Competitor,Competitor offered more data
9281-CEDRU,female,23,Yes,0,Salton City,92275,33.28156,-115.955541,2,2040,Offer E,Yes,8.62,No,Yes,DSL,53.0,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,64.1,0.902830959064808,2.1713112980374127,0,586.16,4893.29,Stayed,Competitor,Competitor offered more data
9281-OFDMF,male,76,No,0,Meadow Valley,95956,39.937017,-121.058043,0,1170,Offer E,Yes,20.06,Yes,Yes,Fiber Optic,3.0,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,90.7,0.4999289297277601,-0.24831296685183654,0,782.34,4195.59,Stayed,Competitor,Competitor offered more data
9281-PKKZE,female,47,Yes,0,Azusa,91702,34.174493,-117.87068,1,1380,Offer E,No,20.06,Yes,Yes,DSL,8.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,43.95,-0.12026659275886331,-0.24831296685183654,0,0.0,2007.85,Stayed,Competitor,Competitor offered more data
9282-IZGQK,female,51,No,0,Irvine,92612,33.643095,-117.810896,0,30,Offer E,Yes,30.52,Yes,Yes,Fiber Optic,30.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.0,-0.9688100397585813,-0.24831296685183654,0,30.52,115.52,Churned,Other,Don't know
9283-LZQOH,male,36,Yes,0,Antelope,95843,38.715498,-121.363411,1,390,Offer E,Yes,2.92,Yes,Yes,Fiber Optic,21.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.4,-0.6105890952740812,-0.24831296685183654,0,37.96,934.71,Churned,Competitor,Competitor made better offer
9286-BHDQG,male,46,Yes,0,Thousand Oaks,91362,34.191842,-118.822796,11,2160,Offer A,No,2.92,Yes,Yes,DSL,17.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,45.25,0.37925690352599045,-0.24831296685183654,0,0.0,3139.8,Stayed,Competitor,Competitor made better offer
9286-DOJGF,female,66,Yes,0,Lotus,95651,38.815515,-120.916997,5,1140,Offer A,Yes,15.78,Yes,Yes,Fiber Optic,30.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,0.2601294086524569,-0.24831296685183654,0,599.64,3469.49,Churned,Dissatisfaction,Product dissatisfaction
9289-LBQVU,male,24,Yes,0,Hemet,92545,33.734933,-117.044145,5,1920,Offer A,Yes,32.93,Yes,Yes,DSL,26.0,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,70.15,0.9709889201065461,-0.24831296685183654,0,2107.52,6588.22,Stayed,Dissatisfaction,Product dissatisfaction
9290-SHCMB,female,74,No,0,Brownsville,95919,39.440687,-121.263583,0,390,Offer A,Yes,26.68,No,Yes,Fiber Optic,24.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,96.85,-0.4610784627008152,-0.24831296685183654,0,346.84,1582.39,Stayed,Dissatisfaction,Product dissatisfaction
9294-TDIPC,male,59,No,1,San Diego,92110,32.76501,-117.19938,0,150,Offer E,Yes,12.22,No,No,Fiber Optic,24.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,-10.0,-0.9693616580900942,-0.24831296685183654,0,61.1,144.85,Stayed,Dissatisfaction,Product dissatisfaction
9297-EONCV,female,47,No,0,Fremont,94536,37.572273,-121.964583,0,2160,Offer A,Yes,44.21,Yes,Yes,DSL,22.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,91.35,1.9491185455452829,-0.24831296685183654,0,3183.12,9880.32,Stayed,Dissatisfaction,Product dissatisfaction
9297-FVVDH,female,33,Yes,0,Hemet,92545,33.734933,-117.044145,2,1710,Offer B,Yes,10.05,Yes,Yes,DSL,16.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,84.5,1.1319290845087602,-0.24831296685183654,0,572.85,5418.25,Stayed,Dissatisfaction,Product dissatisfaction
9298-WGMRW,female,26,Yes,0,Echo Lake,95721,38.851842,-120.076204,4,2160,Offer A,Yes,24.32,Yes,Yes,Fiber Optic,76.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,115.5,2.6620521419258614,-0.24831296685183654,0,1751.04,10063.79,Stayed,Dissatisfaction,Product dissatisfaction
9300-AGZNL,male,76,No,0,Elk Creek,95939,39.53222,-122.594879,0,30,Offer A,Yes,21.85,Yes,Yes,Fiber Optic,29.0,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.0,-0.9648383877716882,-0.24831296685183654,0,21.85,115.85,Churned,Dissatisfaction,Product dissatisfaction
9300-RENDD,male,56,No,0,Cedar Glen,92321,34.255203,-117.175654,0,30,Offer E,Yes,3.13,No,Yes,Fiber Optic,5.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.95,-0.9710385778178936,-0.24831296685183654,0,3.13,83.08,Churned,Attitude,Attitude of support person
9305-CDSKC,female,31,No,2,Los Angeles,90006,34.048013,-118.293953,0,240,Offer E,Yes,12.15,Yes,Yes,Cable,26.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.65,-0.6442378134963702,-0.24831296685183654,0,97.2,917.7,Churned,Other,Moved
9306-CPCBC,female,44,No,0,Moreno Valley,92555,33.907361,-117.109972,0,90,Offer E,Yes,35.54,Yes,Yes,Fiber Optic,27.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.25,-0.9135158182077247,-0.24831296685183654,0,106.62,316.92,Churned,Competitor,Competitor made better offer
9308-ANMVE,male,52,No,2,Los Olivos,93441,34.70434,-120.02609,0,1410,Offer B,Yes,25.25,No,Yes,Cable,17.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,55.3,0.1648980199000638,-0.24831296685183654,0,1186.75,3840.8,Stayed,Competitor,Competitor made better offer
9309-BZGNT,male,69,Yes,0,Pine Valley,91962,32.800671,-116.483363,7,2070,Offer B,No,25.25,No,Yes,DSL,13.0,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,29.8,-0.06446488234301467,-0.24831296685183654,0,0.0,2134.3,Stayed,Competitor,Competitor made better offer
9313-CDOGY,male,40,Yes,2,Imperial Beach,91932,32.579134,-117.119009,3,1140,Offer B,Yes,24.16,No,No,DSL,13.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,19.6,-0.6897794229460782,-0.24831296685183654,0,918.08,1635.38,Stayed,Competitor,Competitor made better offer
9313-QOLTZ,male,31,No,0,Chester,96020,40.243494,-121.154733,0,780,Offer C,Yes,31.73,No,No,DSL,13.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,20.9,-0.7775970613229375,-0.24831296685183654,0,824.98,1343.28,Stayed,Competitor,Competitor made better offer
9314-IJWSQ,female,46,Yes,3,Meridian,95957,39.068071,-121.832638,1,420,Offer D,Yes,26.58,Yes,Yes,Fiber Optic,53.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8,-0.47504543885472267,-0.24831296685183654,0,372.12,1576.02,Stayed,Competitor,Competitor made better offer
9314-QDMDW,male,29,No,0,Los Alamos,93440,34.758699,-120.275839,0,330,Offer D,Yes,27.84,No,Yes,Cable,59.0,No,Yes,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,61.25,-0.6841970454311672,-0.24831296685183654,0,306.24,1036.19,Stayed,Competitor,Competitor made better offer
9317-WZPGV,female,74,No,0,Paskenta,96074,39.884395,-122.587513,0,60,Offer E,Yes,39.63,No,Yes,Fiber Optic,23.0,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,79.75,-0.9359777166669313,-0.24831296685183654,10,79.26,248.66,Churned,Price,Extra data charges
9318-NKNFC,male,53,No,0,Twain,95984,40.022184,-121.062384,0,30,Offer E,Yes,40.49,No,No,Fiber Optic,23.0,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Mailed Check,18.85,-0.9980016818622459,-0.24831296685183654,0,40.49,59.34,Churned,Dissatisfaction,Service dissatisfaction
9323-HGFWY,female,55,Yes,0,Porter Ranch,91326,34.281911,-118.556218,0,810,Offer C,Yes,20.02,No,Yes,Fiber Optic,27.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,101.9,0.1768571053272642,-0.24831296685183654,0,540.54,3221.69,Stayed,Dissatisfaction,Service dissatisfaction
